DestPlace;DestNo;Date;Time;Minutes;Amt1;CustNo;UserID;CallGroup
;1302835840;9.3;12:42;22:59;0,054;SBV033003;800393494;FRE
;1384263032;22.5;12:42;2:21;0,163;SBV022714;800243088;FRE
Huddersfield;1484538280;15.3;12:42;2:12;0,086;SBV051521;1484530710;LOC
Huddersfield;1484653942;4.3;12:42;8:59;0,024;SBV051521;1484530710;LOC
;1516324836;12.5;12:42;2:02;0,141;SBV022714;800243189;FRE
;1612191583;30.5;12:42;10:07;0,703;SBV010901;8009806000;FRE
Southend On S;1702526235;28.5;12:42;1:45;0,074;110343;1702520063;LOC
Spalding;1775765425;13.3;12:42;21:59;0,05;320180;1778347123;LOC
Stamford;1780721717;24.4;12:42;1:41;0,075;320180;1778347123;LOC
Stamford;1780756777;5.4;12:42;1:32;0,071;320180;1778347123;LOC
Newcastle;1912135000;4.4;12:42;2:10;0,11;SBV051521;1484530710;NAT
Wakefield;1924527000;2.4;12:42;1:11;0,055;SBV051521;1484530710;LOC
;7811105137;15.5;12:42;4:10;0,289;SBV022714;800252099;FRE
Vodafone;7833605839;5.4;12:42;21:59;0,12;SBV051521;1484530710;MOB
One-2-One;7951812794;17.4;12:42;10:09;1,558;SBV051521;1484530710;MOB
Orange;7971602929;19.3;12:42;3:28;0,677;320180;1778347123;MOB
Federal Repub;4,95E+11;2.4;12:42;14:59;0,072;320180;1778347123;INT
;1142367337;27.3;12:43;4:01;0,279;SBV033003;800393494;FRE
Reading;1189810222;21.5;12:43;3:03;0,111;217654;1189831526;LOC
;1216250202;12.3;12:43;1:24;0,097;SBV022713;800833481;FRE
Cambridge;1223475555;30.4;12:43;5:59;0,053;320180;1778347123;NAT
Barnsley;1226298745;12.4;12:43;1:06;0,053;SBV051521;1484530710;LOC
Canterbury;1227792396;14.5;12:43;1:59;0,045;SBV082403;1227772123;LOC
;1299402994;29.5;12:43;23:59;0,055;SBV022714;800252099;FRE
Huddersfield;1484223178;2.3;12:43;2:10;0,085;SBV051521;1484530710;LOC
Huddersfield;1484510237;23.3;12:43;8:59;0,036;SBV051521;1484531712;LOC
Huddersfield;1484515455;15.3;12:43;2:59;0,033;SBV051521;1484531712;LOC
Peterborough;1733555111;17.4;12:43;4:59;0,042;320180;1778347123;LOC
Peterborough;1733563965;20.4;12:43;15:59;0,047;320180;1778347123;LOC
Spalding;1775714744;13.3;12:43;1:23;0,067;320180;1778347123;LOC
Bourne;1778394129;9.3;12:43;2:30;0,097;320180;1778347123;LOC
;1933401350;13.5;12:43;2:59;0,031;SBV022714;800252048;FRE
;1977516050;14.5;12:43;20:59;0,024;SBV022714;800243225;FRE
;2476588500;2.5;12:43;5:59;0,062;SBV022714;800252099;FRE
Cellnet;7715008839;5.3;12:43;3:51;0,499;SBV051521;1484530710;MOB
Racal (groupe;7774490526;3.5;12:43;1:15;0,333;320180;1778347123;MOB
Cellnet;7808100371;19.4;12:43;6:59;0,134;SBV051521;1484530710;MOB
Cellnet;7808289362;27.4;12:43;2:53;0,379;SBV051521;1484530710;MOB
;7971867003;14.5;12:43;3:35;0,249;SBV022713;800833481;FRE
Orange;7974323625;4.5;12:43;11:59;0,135;320180;1778347123;MOB
Buxton;129825106;20.3;12:44;3:59;0,056;SBV051521;1484530710;NAT
Cellnet;410746186;8.3;12:44;5:33;0,711;SBV051521;1484530710;MOB
Leeds;1132441114;2.5;12:44;23:24;0,995;SBV051521;1484530710;NAT
;1142296800;3.5;12:44;2:54;0,201;SBV033005;800435723;FRE
Boston;1205369560;10.4;12:44;2:47;0,161;320180;1778347123;NAT
Colchester;1206751780;26.4;12:44;3:59;0,046;SBV061205;1473687679;LOC
;1212241026;18.5;12:44;6:59;0,063;SBV022714;800243088;FRE
;1215882149;18.5;12:44;17:59;0,048;SBV022714;800252099;FRE
Cambridge;1223507941;19.3;12:44;10:59;0,044;SBV281110;1746765454;NAT
;1332670793;28.5;12:44;18:59;0,049;SBV022714;800252099;FRE
;1384480411;3.5;12:44;2:07;0,147;SBV022714;800243088;FRE
Ipswich;1473632337;5.4;12:44;13:04;0,414;SBV061205;1473687690;LOC
Ipswich;1473721266;1.3;12:44;2:48;0,104;SBV061205;1473687679;LOC
Huddersfield;1484305884;17.4;12:44;0:59;0,02;SBV051521;1484530710;LOC
Huddersfield;1484435980;25.3;12:44;2:28;0,038;SBV051521;1484531712;LOC
Huddersfield;1484532346;2.3;12:44;1:10;0,055;SBV051521;1484530710;LOC
;1564775604;8.5;12:44;1:32;0,106;SBV022714;800243225;FRE
;1604747200;29.3;12:44;3:08;0,217;SBV022713;800833481;FRE
Peterborough;1733555111;17.4;12:44;1:00;0,056;320180;1778347123;LOC
Peterborough;1733558393;17.4;12:44;1:13;0,062;320180;1778347123;LOC
;1744616286;22.5;12:44;4:57;0,344;SBV022714;800243225;FRE
Stamford;1780480737;25.4;12:44;2:17;0,091;320180;1778347123;LOC
;1937541760;26.5;12:44;1:55;0,133;SBV022714;800252099;FRE
;1938553603;1.5;12:44;9:59;0,067;SBV010901;8009806000;FRE
Wisbech;1945881448;6.3;12:44;7:59;0,036;320180;1778347123;NAT
London;2083542539;9.5;12:44;16:59;0,047;800041177;2074830953;LOC
Cellnet;7710114446;9.3;12:44;10:59;0,042;SBV051521;1484530710;MOB
Tscr (gsm);7802890000;12.3;12:44;10:59;0,092;SBV051521;1484530710;MOB
Tscr (gsm);7802890000;3.5;12:44;2:11;0,291;SBV051521;1484530710;MOB
;7970980955;15.5;12:44;4:43;0,327;SBV022714;800252099;FRE
Orange;7974967050;20.4;12:44;1:05;0,173;SBV051521;1484530710;MOB
Colchester;1206564580;10.4;12:45;1:59;0,045;SBV061205;1473687679;LOC
;1246208243;27.3;12:45;21:59;0,025;SBV022713;800833481;FRE
Chesterfield;1246826178;12.4;12:45;1:25;0,079;SBV051521;1484530710;NAT
;1252716513;21.5;12:45;10:29;0,728;SBV010901;8009806000;FRE
;1268779831;17.5;12:45;9:48;0,681;SBV010901;8009806000;FRE
;1270764925;21.5;12:45;3:20;0,231;SBV022714;800243189;FRE
;1327341975;18.5;12:45;8:37;0,598;SBV010901;8009806000;FRE
;1384357738;14.5;12:45;1:25;0,098;SBV022714;800252099;FRE
Halifax;1422332171;2.5;12:45;1:40;0,07;SBV051521;1484530710;LOC
Ipswich;1473216333;24.4;12:45;9:59;0,037;SBV061205;1473687679;LOC
Huddersfield;1484223178;16.4;12:45;21:59;0,043;SBV051521;1484531712;LOC
Huddersfield;1484225868;30.3;12:45;1:17;0,058;SBV051521;1484531712;LOC
Huddersfield;1484319902;17.4;12:45;17:59;0,029;SBV051521;1484530710;LOC
Huddersfield;1484437730;23.3;12:45;1:59;0,033;SBV051521;1484531712;LOC
Huddersfield;1484484500;4.4;12:45;6:31;0,216;SBV051521;1484530710;LOC
Huddersfield;1484544457;23.3;12:45;10:59;0,037;SBV051521;1484531712;LOC
;1507338223;10.5;12:45;12:50;0,891;SBV010901;8009806000;FRE
;1514286778;29.5;12:45;1:34;0,108;SBV022714;800252099;FRE
;1724350414;21.5;12:45;7:48;0,542;SBV062205;8009806333;FRE
Peterborough;1733325555;17.4;12:45;14:47;0,427;320180;1778347123;LOC
Peterborough;1733325555;30.4;12:45;2:02;0,084;320180;1778347123;LOC
Bourne;1778380080;21.3;12:45;5:27;0,176;320180;1778347123;LOC
Stamford;1780765060;24.4;12:45;1:10;0,061;320180;1778347123;LOC
Wigan;1942774000;20.4;12:45;9:59;0,043;SBV051521;1484530710;NAT
London;2073545846;17.5;12:45;1:26;0,079;SBV032615;1634407040;NAT
;2078396000;15.5;12:45;1:40;0,115;SBV010901;8009806000;FRE
Cellnet;7808477267;10.4;12:45;18:57;2,38;SBV051521;1484530710;MOB
;7811105137;3.5;12:45;16:59;0,019;SBV022714;800252099;FRE
One-2-One;7932484207;27.4;12:45;15:59;0,079;320180;1778347123;MOB
FRANCE (Inclu;33450542394;18.4;12:45;2:00;0,368;320180;1778347123;INT
;1132381195;23.4;12:46;17:59;0,048;SBV022713;800393606;FRE
;1214306763;24.5;12:46;2:28;0,171;SBV022714;800252099;FRE
Chichester;1243811301;25.5;12:46;4:33;0,183;69553;2086824109;NAT
Shottisham;1394380544;14.5;12:46;17:59;0,041;SBV061205;1473687679;LOC
Huddersfield;1484234120;10.5;12:46;9:59;0,037;SBV051521;1484530710;LOC
Huddersfield;1484422806;30.3;12:46;1:23;0,061;SBV051521;1484530710;LOC
Huddersfield;1484658499;27.3;12:46;4:59;0,022;SBV051521;1484530710;LOC
Huddersfield;1484658499;6.4;12:46;2:48;0,104;SBV051521;1484530710;LOC
Maldon;1621816581;19.5;12:46;1:07;0,043;21827;1787227570;NAT
Maldon;1621817930;7.4;12:46;11:36;0,142;SBV061205;1473687690;NAT
;1709875766;5.5;12:46;6:59;0,008;SBV033001;8009806014;FRE
;1727862325;17.5;12:46;20:59;0,052;SBV010901;8009806000;FRE
Peterborough;1733311166;20.4;12:46;7:39;0,235;320180;1778347123;LOC
Peterborough;1733707000;13.3;12:46;1:59;0,083;320180;1778347123;LOC
Peterborough;1733898106;13.3;12:46;3:39;0,128;320180;1778347123;LOC
Bourne;1778341122;19.3;12:46;15:59;0,037;320180;1778347123;LOC
Bourne;1778570593;1.5;12:46;2:00;0,083;320180;1778347123;LOC
;1902663610;23.5;12:46;1:12;0,083;SBV022714;800252099;FRE
;1922417842;14.5;12:46;1:32;0,106;SBV022714;800243093;FRE
Watford;1923297311;10.4;12:46;1:03;0,079;320180;1778347123;NAT
;2077506600;23.5;12:46;3:04;0,213;SBV022714;800252099;FRE
London;2079355599;16.5;12:46;2:39;0,096;800041177;2074830953;LOC
;2085945588;24.5;12:46;1:05;0,075;SBV010901;8009806000;FRE
Orange Pcs;7855305729;23.4;12:46;17:13;2,464;SBV051521;1484530710;MOB
Orange;7968137482;28.3;12:46;18:59;0,089;320180;1778347123;MOB
;1132374841;14.5;12:47;20:59;0,052;SBV022714;800252099;FRE
;1270764925;27.5;12:47;1:26;0,099;SBV022714;800243189;FRE
Ipswich;1473602175;2.4;12:47;22:59;0,043;SBV061205;1473687679;LOC
Huddersfield;1484519378;23.3;12:47;9:59;0,037;SBV051521;1484531712;LOC
Huddersfield;1484540587;2.4;12:47;2:18;0,089;SBV051521;1484530710;LOC
;1484689247;12.5;12:47;2:22;0,164;SBV022714;800243088;FRE
;1534745165;17.5;12:47;4:35;0,318;SBV010901;8009806000;FRE
;1617248019;31.5;12:47;13:53;0,964;SBV010901;8009806000;FRE
Southend On S;1702433229;27.5;12:47;15:59;0,034;110343;1702520063;LOC
;1704214447;2.5;12:47;21:59;0,053;SBV022714;800243088;FRE
;1709563109;30.5;12:47;6:54;0,479;SBV010901;8009806000;FRE
Peterborough;1733415100;3.5;12:47;6:59;0,054;320180;1778347123;LOC
Bourne;1778380080;11.4;12:47;12:59;0,046;320180;1778347123;LOC
Bourne;1778394894;10.4;12:47;16:59;0,037;320180;1778347123;LOC
Sudbury;1787463206;2.5;12:47;6:13;0,251;69553;2086824109;NAT
Wakefield;1924326595;3.5;12:47;1:50;0,075;SBV051521;1484530710;LOC
Wakefield;1924407296;5.3;12:47;7:59;0,036;SBV051521;1484530710;LOC
;1925299717;23.5;12:47;2:41;0,186;SBV022714;800243225;FRE
Wigan;1942608822;29.3;12:47;2:48;0,136;SBV051521;1484530710;NAT
;2074157800;3.5;12:47;1:44;0,12;SBV010901;8009806000;FRE
London;2075531106;9.5;12:47;12:59;0,045;SBV061205;1473687690;NAT
Cellnet;7713502019;25.3;12:47;5:59;0,021;SBV051521;1484530710;MOB
Cellnet;7740173516;15.3;12:47;6:59;0,084;SBV051521;1484530710;MOB
Cellnet;7740173516;12.4;12:47;20:59;0,113;SBV051521;1484530710;MOB
Cellnet;7801986845;13.5;12:47;22:59;0,025;SBV051521;1484530710;MOB
Orange Pcs;7855305729;25.4;12:47;4:48;0,701;SBV051521;1484530710;MOB
Vodafone;7979755865;15.3;12:47;0:59;0,022;SBV051521;1484530710;MOB
Cable & Wirel;9062517517;1.5;12:47;8:59;0,08;SBV061205;1473687679;PRM
Racal Vodafon;370440754;1.3;12:48;14:59;0,052;SBV051521;1484530710;MOB
Nottingham;1159886999;3.5;12:48;12:59;0,059;320180;1778347123;NAT
Reading;1189810222;21.5;12:48;1:07;0,06;217654;1189831526;LOC
;1204883866;27.5;12:48;15:59;0,046;SBV022714;800243088;FRE
Chesterfield;1246822893;8.5;12:48;1:16;0,058;SBV121201;1629823472;LOC
Swanley;1322284411;12.4;12:48;12:59;0,029;SBV051521;1484530710;NAT
Halifax;1422370943;19.3;12:48;16:59;0,04;SBV051521;1484531712;LOC
Huddersfield;1484222476;21.3;12:48;1:26;0,063;SBV051521;1484530710;LOC
Huddersfield;1484319967;15.3;12:48;15:59;0,028;SBV051521;1484530710;LOC
Huddersfield;1484484144;25.3;12:48;9:59;0,021;SBV051521;1484530710;LOC
Huddersfield;1484720938;23.3;12:48;1:26;0,063;SBV051521;1484530710;LOC
;1612363650;31.5;12:48;15:59;0,046;SBV022714;800252099;FRE
Royston;1763262489;14.5;12:48;19:59;0,05;SBV012901;2085758443;NAT
Bourne;1778346550;19.3;12:48;23:59;0,04;320180;1778347123;LOC
Bourne;1778380080;4.4;12:48;3:44;0,13;320180;1778347123;LOC
Clopton;1832273745;3.4;12:48;4:19;0,233;320180;1778347123;NAT
;1865765310;23.5;12:48;1:48;0,125;SBV022714;800252099;FRE
York;1904671458;14.5;12:48;1:09;0,067;SBV051521;1484530710;NAT
Wakefield;1924496613;14.3;12:48;9:59;0,037;SBV051521;1484530710;LOC
Pontefract;1977736330;26.3;12:48;1:24;0,078;SBV051521;1484530710;NAT
Cellnet;7712140809;11.4;12:48;23:59;0,091;320180;1778347123;MOB
Cellnet;7740195585;26.4;12:48;3:59;0,028;SBV051521;1484530710;MOB
Vodafone;7748813977;23.3;12:48;14:59;0,105;SBV051521;1484530710;MOB
Racal Vodafon;7770697176;25.4;12:48;20:59;0,065;SBV051521;1484530710;MOB
;7801767854;3.5;12:48;15:59;0,018;SBV022713;800833481;FRE
Cellnet;7803182055;10.4;12:48;3:59;0,04;320180;1778347123;MOB
;7870459923;15.5;12:48;18:59;0,049;SBV022714;800243088;FRE
Orange Pcs;7929605988;9.3;12:48;1:02;0,176;SBV051521;1484530710;MOB
Orange;7971602929;19.3;12:48;13:59;0,073;320180;1778347123;MOB
Cellnet;850863347;28.3;12:49;4:28;0,576;SBV051521;1484530710;MOB
Leeds;1132329111;19.3;12:49;2:17;0,115;SBV051521;1484530710;NAT
Leeds;1132577596;14.5;12:49;15:59;0,047;SBV051521;1484531712;NAT
;1159490439;25.5;12:49;1:58;0,136;SBV022714;800243189;FRE
Cambridge;1223507941;19.3;12:49;7:10;0,318;SBV281110;1746765454;NAT
;1226288602;17.4;12:49;6:26;0,447;SBV022713;800833481;FRE
;1226710416;9.5;12:49;3:45;0,26;SBV033001;8009806014;FRE
Bradford;1274532240;1.5;12:49;2:59;0,038;SBV012901;2085758443;NAT
Bradford;1274740044;2.3;12:49;1:54;0,077;SBV051521;1484530710;LOC
;1295256261;28.5;12:49;1:34;0,108;SBV022714;800243093;FRE
;1384354977;7.5;12:49;4:59;0,033;SBV022714;800243088;FRE
Ipswich;1473216333;25.4;12:49;2:30;0,095;SBV061205;1473687679;LOC
Ipswich;1473780398;1.5;12:49;2:59;0,021;SBV061205;1473687679;LOC
Huddersfield;1484222490;14.5;12:49;3:02;0,111;SBV051521;1484530710;LOC
Huddersfield;1484234120;23.3;12:49;2:08;0,084;SBV051521;1484530710;LOC
Huddersfield;1484511087;5.4;12:49;7:59;0,024;SBV051521;1484530710;LOC
High Wycombe;1494423615;10.4;12:49;0:59;0,049;320180;1778347123;NAT
;1505359535;4.5;12:49;1:03;0,072;SBV010901;8009806000;FRE
;1509673008;3.3;12:49;2:59;0,031;SBV022713;800833481;FRE
Manchester;1613307631;1.5;12:49;14:59;0,03;SBV051521;1484530710;NAT
Peterborough;1733397200;30.4;12:49;1:52;0,08;320180;1778347123;LOC
Peterborough;1733588777;13.3;12:49;1:52;0,08;320180;1778347123;LOC
;1772631960;4.5;12:49;1:08;0,078;SBV033001;8009806014;FRE
Spalding;1775724701;19.3;12:49;1:42;0,075;320180;1778347123;LOC
Cellnet;7711620726;15.3;12:49;4:22;0,563;SBV051521;1484530710;MOB
Cellnet;7713502019;25.3;12:49;2:07;0,051;SBV051521;1484530710;MOB
Cellnet;7850863347;4.4;12:49;3:59;0,078;SBV051521;1484530710;MOB
Cellnet;7889638963;28.3;12:49;22:59;0,067;SBV051521;1484530710;MOB
Cellnet;7889638963;20.4;12:49;3:59;0,028;SBV051521;1484530710;MOB
One-2-One;7949890818;5.4;12:49;8:59;0,164;SBV051521;1484530710;MOB
One-2-One;7951605027;25.4;12:49;4:57;0,77;SBV051521;1484530710;MOB
;7974819223;25.5;12:49;1:44;0,12;SBV022714;800252099;FRE
Leeds;1132329111;19.3;12:50;2:22;0,118;SBV051521;1484530710;NAT
Leeds;1132342511;6.4;12:50;1:34;0,085;SBV051521;1484530710;NAT
Barnsley;1226298745;10.4;12:50;3:31;0,126;SBV051521;1484530710;LOC
Bradford;1274336596;9.5;12:50;14:59;0,027;SBV051521;1484530710;LOC
;1332363669;28.3;12:50;10:59;0,04;SBV022713;800833481;FRE
Holbeach;1406380532;10.4;12:50;2:59;0,051;320180;1778347123;NAT
Huddersfield;1484341422;18.4;12:50;17:59;0,029;SBV051521;1484530710;LOC
Huddersfield;1484462355;23.4;12:50;0:59;0,044;SBV051521;1484530710;LOC
Huddersfield;1484518097;5.4;12:50;17:59;0,041;SBV051521;1484530710;LOC
;1512009687;11.5;12:50;15:59;0,046;SBV022714;800252048;FRE
Rotherham;1709710144;2.3;12:50;7:59;0,042;SBV051521;1484530710;NAT
Peterborough;1733898106;2.4;12:50;3:26;0,122;320180;1778347123;LOC
Bourne;1778346982;27.3;12:50;5:59;0,043;320180;1778347123;LOC
;1793421120;12.5;12:50;5:19;0,369;SBV010901;8009806000;FRE
Sittingbourne;1795435986;16.5;12:50;2:02;0,081;SBV032615;1634407040;LOC
Wakefield;1924864613;30.4;12:50;1:05;0,052;SBV051521;1484530710;LOC
London;2072100719;3.4;12:50;16:05;0,69;SBV061205;1473687679;NAT
Cellnet;7740173516;21.4;12:50;7:59;0,021;SBV051521;1484530710;MOB
Cellnet;7801515366;17.4;12:50;6:59;0,134;SBV051521;1484530710;MOB
Orange Pcs;7855305729;12.4;12:50;7:27;1,077;SBV051521;1484530710;MOB
Cellnet;7889638963;15.3;12:50;1:19;0,184;SBV051521;1484530710;MOB
;7989448812;22.5;12:50;3:51;0,267;SBV022714;800252099;FRE
Cellnet;411680740;19.3;12:51;1:23;0,192;SBV051521;1484530710;MOB
Leeds;1132795886;26.3;12:51;4:59;0,056;SBV051521;1484530710;NAT
;1133680851;25.5;12:51;1:04;0,074;SBV022714;800252099;FRE
;1159786161;1.5;12:51;2:37;0,181;SBV022714;800243093;FRE
Reading;1189409012;4.5;12:51;18:59;0,049;217654;1189831526;LOC
;1246205349;11.5;12:51;1:15;0,086;SBV022714;800252099;FRE
Grimsby;1472352101;10.4;12:51;22:59;0,048;320180;1778347123;NAT
;1477537292;1.5;12:51;1:05;0,075;SBV022713;800833481;FRE
;1485543973;4.5;12:51;21:59;0,053;SBV010901;8009806000;FRE
;1695422974;12.5;12:51;2:58;0,206;SBV022714;800243189;FRE
Peterborough;1733239682;10.5;12:51;2:09;0,087;320180;1778347123;LOC
Peterborough;1733898107;13.3;12:51;1:12;0,062;320180;1778347123;LOC
;1744616286;22.5;12:51;2:17;0,158;SBV022714;800252099;FRE
Bourne;1778341122;25.4;12:51;1:42;0,075;320180;1778347123;LOC
Warrington;1925419680;29.3;12:51;7:59;0,058;SBV051521;1484530710;NAT
Wigan;1942321919;8.3;12:51;1:27;0,08;SBV051521;1484530710;NAT
Cellnet;7719248263;23.3;12:51;5:42;0,73;SBV051521;1484530710;MOB
Orange;7773720698;4.3;12:51;7:59;0,047;SBV051521;1484530710;MOB
Vodafone;7775933437;21.4;12:51;11:59;0,049;SBV051521;1484530710;MOB
Vodafone;7818026935;1.4;12:51;1:16;0,081;SBV051521;1484530710;MOB
;7931256798;29.5;12:51;1:05;0,075;SBV022502;8007835658;FRE
Eire;3,54E+11;7.3;12:51;22:59;0,122;SBV051521;1484530710;MOB
Federal Repub;4,95E+11;4.4;12:51;7:06;1,232;320180;1778347123;INT
Rainford;174423697;14.3;12:52;1:30;0,082;SBV051521;1484530710;NAT
Leeds;1132194956;26.3;12:52;1:02;0,063;SBV051521;1484530710;NAT
Leeds;1132329111;19.3;12:52;2:22;0,118;SBV051521;1484530710;NAT
;1132394052;8.5;12:52;1:59;0,057;SBV022714;800252048;FRE
Leeds;1132888204;28.3;12:52;8:59;0,042;SBV051521;1484531712;NAT
;1252300027;21.5;12:52;3:59;0,06;SBV033003;800393494;FRE
;1274678978;7.5;12:52;3:37;0,251;SBV022714;800252099;FRE
Holbeach;1406422615;6.4;12:52;2:31;0,148;320180;1778347123;NAT
Huntingdon;1480356058;30.4;12:52;1:45;0,112;320180;1778347123;NAT
Huddersfield;1484648670;26.4;12:52;1:11;0,055;SBV051521;1484530710;LOC
;1494483843;30.5;12:52;4:59;0,061;SBV022714;800252048;FRE
Markyate;1582507711;10.4;12:52;18:59;0,044;320180;1778347123;NAT
Peterborough;1733397200;30.4;12:52;14:59;0,036;320180;1778347123;LOC
Bourne;1778342221;21.3;12:52;1:06;0,059;320180;1778347123;LOC
Stamford;1780683813;12.4;12:52;1:40;0,074;320180;1778347123;LOC
Tavistock;1822610500;2.4;12:52;5:59;0,04;SBV051521;1484530710;NAT
Clopton;1832273745;4.4;12:52;3:39;0,201;320180;1778347123;NAT
Wakefield;1924470062;17.4;12:52;22:59;0,031;SBV051521;1484530710;LOC
London;2075531725;19.3;12:52;8:59;0,026;SBV061205;1473687679;NAT
;2077506600;23.5;12:52;1:34;0,108;SBV022714;800252099;FRE
;2088451065;4.5;12:52;1:59;0,03;SBV010901;8009806000;FRE
Cellnet;7710758620;12.5;12:52;2:47;0,081;320180;1778347123;MOB
Vodafone;7733263201;10.5;12:52;1:20;0,194;SBV051521;1484530710;MOB
Cellnet;7801986845;25.3;12:52;23:59;0,025;SBV051521;1484530710;MOB
Hutchison Mic;973513015;18.4;12:53;1:08;0,18;SBV051521;1484530710;MOB
;1142652243;14.5;12:53;1:29;0,103;SBV022714;800252099;FRE
;1142656426;14.5;12:53;11:59;0,013;SBV033006;8007318540;FRE
Canterbury;1227771337;14.5;12:53;1:09;0,054;SBV082403;1227772123;LOC
Derby;1332381900;2.3;12:53;6:22;0,329;320180;1778347123;NAT
;1392660152;22.5;12:53;1:02;0,071;SBV010901;8009806000;FRE
;1455448273;6.5;12:53;1:20;0,092;SBV022714;800243093;FRE
Huddersfield;1484515322;3.4;12:53;1:21;0,06;SBV051521;1484530710;LOC
;1517342099;12.5;12:53;2:22;0,164;SBV022714;800252099;FRE
Markyate;1582507711;10.4;12:53;4:59;0,033;320180;1778347123;NAT
Northampton;1604668609;14.5;12:53;2:24;0,12;SBV051521;1484531712;NAT
;1695720359;2.5;12:53;13:59;0,044;SBV022714;800252099;FRE
Stamford;1780757214;29.3;12:53;10:59;0,056;320180;1778347123;LOC
;1902887676;2.5;12:53;6:20;0,44;SBV022714;800252099;FRE
;1903770654;9.5;12:53;8:05;0,561;SBV010901;8009806000;FRE
London;2072090403;8.5;12:53;8:58;0,452;320180;1778347123;NAT
Tscr Limited;7751060752;25.4;12:53;12:59;0,096;SBV061205;1473687679;MOB
Cellnet;7801455464;2.3;12:53;19:59;0,061;SBV051521;1484530710;MOB
Cellnet;7801455464;17.4;12:53;2:38;0,348;SBV051521;1484530710;MOB
Vodafone;7818411180;6.3;12:53;7:59;0,142;SBV051521;1484530710;MOB
;7884365816;22.5;12:53;13:59;0,044;SBV022714;800252099;FRE
One-2-One;7949890818;20.3;12:53;9:59;0,047;SBV051521;1484530710;MOB
;1142472007;24.5;12:54;8:59;0,066;SBV033003;800393494;FRE
Canterbury;1227454333;14.5;12:54;9:59;0,037;SBV082403;1227772123;LOC
;1234345964;9.5;12:54;4:41;0,325;SBV022714;800252099;FRE
;1246208243;27.3;12:54;1:49;0,126;SBV022713;800833481;FRE
;1246811082;31.5;12:54;2:16;0,157;SBV062205;8009806333;FRE
;1384354977;7.5;12:54;2:06;0,145;SBV022714;800243088;FRE
Huddersfield;1484222230;22.3;12:54;3:08;0,114;SBV051521;1484530710;LOC
Huddersfield;1484321107;6.3;12:54;1:49;0,074;SBV051521;1484530710;LOC
Huddersfield;1484478319;7.3;12:54;1:06;0,053;SBV051521;1484530710;LOC
High Wycombe;1494423615;23.4;12:54;1:33;0,103;320180;1778347123;NAT
;1618773081;25.5;12:54;1:59;0,03;SBV062205;8009806333;FRE
;1684292244;18.5;12:54;3:59;0,06;SBV010901;8009806000;FRE
;1709563456;9.3;12:54;4:59;0,061;SBV033003;800393494;FRE
Peterborough;1733340345;25.4;12:54;1:16;0,064;320180;1778347123;LOC
Royston;1763262489;1.5;12:54;19:59;0,05;SBV012901;2085758443;NAT
Wakefield;1924470704;17.4;12:54;16:59;0,028;SBV051521;1484530710;LOC
Frodsham;1928722756;4.5;12:54;62:42:00;2,634;SBV041719;1622746009;NAT
Wigan;1942321919;30.4;12:54;1:26;0,079;SBV051521;1484530710;NAT
Pontefract;1977616550;2.4;12:54;7:59;0,058;SBV051521;1484530710;NAT
Racal Vodafon;7770697176;28.3;12:54;3:24;0,464;SBV051521;1484530710;MOB
Orange Pcs;7866528218;9.3;12:54;23:59;0,141;SBV051521;1484530710;MOB
Orange Pcs;7890473079;13.3;12:54;2:29;0,396;SBV051521;1484530710;MOB
;7968080818;2.5;12:54;1:06;0,076;SBV022714;800243189;FRE
Eire;3,54E+11;7.3;12:54;3:22;0,924;SBV051521;1484530710;MOB
Racal (groupe;385922817;27.3;12:55;8:59;0,118;320180;1778347123;MOB
;1226701284;28.5;12:55;4:47;0,332;SBV010901;8009806000;FRE
;1296426060;26.5;12:55;1:27;0,1;SBV022714;800243093;FRE
;1296631380;14.5;12:55;17:59;0,048;SBV022714;800243093;FRE
Huddersfield;1484222734;6.3;12:55;2:21;0,09;SBV051521;1484530710;LOC
Huddersfield;1484223177;29.3;12:55;5:59;0,047;SBV051521;1484530710;LOC
Huddersfield;1484536273;10.5;12:55;5:48;0,195;SBV051521;1484530710;LOC
;1494463159;21.5;12:55;1:56;0,134;SBV010901;8009806000;FRE
;1512860016;1.5;12:55;4:28;0,31;SBV022714;800252099;FRE
;1626336967;31.5;12:55;18:27;1,282;SBV010901;8009806000;FRE
Bourne;1778342159;2.4;12:55;21:59;0,05;320180;1778347123;LOC
Bourne;1778343350;4.5;12:55;1:41;0,075;320180;1778347123;LOC
Stamford;1780480737;4.5;12:55;3:09;0,114;320180;1778347123;LOC
Cellnet;7710500383;9.5;12:55;5:59;0,082;SBV061205;1473687679;MOB
Cellnet;7718559683;5.4;12:55;21:59;0,065;SBV051521;1484530710;MOB
Tscr Limited;7751060752;3.4;12:55;14:59;0,1;SBV061205;1473687679;MOB
Vodafone;7769664855;21.3;12:55;5:43;0,768;SBV051521;1484530710;MOB
Racal Vodafon;7770440754;11.5;12:55;15:59;0,054;SBV051521;1484530710;MOB
Cellnet;7808100371;17.4;12:55;3:41;0,478;SBV051521;1484530710;MOB
Matlock;162956121;10.5;12:56;5:59;0,047;SBV121201;1629823472;LOC
Leeds;1132432701;2.3;12:56;3:01;0,145;SBV051521;1484530710;NAT
